"gene_id","gene_name"
"gene-TBC1D9|TBC1D9","TBC1D9"
"gene-LOC119864542|LOC119864542","LOC119864542"
"gene-LOC106560034|LOC106560034","LOC106560034"
"gene-UCP1|UCP1","UCP1"
"gene-ELMOD2|ELMOD2","ELMOD2"
"gene-MGAT4D|MGAT4D","MGAT4D"
"gene-LOC119864430|LOC119864430","LOC119864430"
"gene-CLGN|CLGN","CLGN"
"gene-SCOC|SCOC","SCOC"
"gene-MAML3|MAML3","MAML3"
"gene-LOC111091089|LOC111091089","LOC111091089"
"gene-LOC119864429|LOC119864429","LOC119864429"
"gene-LOC119863905|LOC119863905","LOC119863905"
"gene-LOC102154967|LOC102154967","LOC102154967"
"gene-LOC111091091|LOC111091091","LOC111091091"
"gene-LOC119864432|LOC119864432","LOC119864432"
"gene-LOC111091090|LOC111091090","LOC111091090"
"gene-LOC111091087|LOC111091087","LOC111091087"
"gene-LOC111091088|LOC111091088","LOC111091088"
"gene-MGST2|MGST2","MGST2"
"gene-SETD7|SETD7","SETD7"
"gene-LOC100685676|LOC100685676","LOC100685676"
"gene-RAB33B|RAB33B","RAB33B"
"gene-LOC111091093|LOC111091093","LOC111091093"
"gene-NAA15|NAA15","NAA15"
"gene-LOC102155242|LOC102155242","LOC102155242"
"gene-NDUFC1|NDUFC1","NDUFC1"
"gene-MGARP|MGARP","MGARP"
"gene-LOC119864526|LOC119864526","LOC119864526"
"gene-LOC119864433|LOC119864433","LOC119864433"
"gene-ELF2|ELF2","ELF2"
"gene-LOC102155998|LOC102155998","LOC102155998"
"gene-NOCT|NOCT","NOCT"
"gene-LOC119864434|LOC119864434","LOC119864434"
"gene-LOC100686009|LOC100686009","LOC100686009"
"gene-LOC119864533|LOC119864533","LOC119864533"
"gene-LOC102156321|LOC102156321","LOC102156321"
"gene-LOC111091097|LOC111091097","LOC111091097"
"gene-LOC111091096|LOC111091096","LOC111091096"
"gene-LOC111091095|LOC111091095","LOC111091095"
"gene-SLC7A11|SLC7A11","SLC7A11"
"gene-LOC111091045|LOC111091045","LOC111091045"
"gene-LOC111091098|LOC111091098","LOC111091098"
"gene-LOC111091046|LOC111091046","LOC111091046"
"gene-LOC608150|LOC608150","LOC608150"
"gene-PCDH18|PCDH18","PCDH18"
"gene-LOC100686409|LOC100686409","LOC100686409"
"gene-LOC111091099|LOC111091099","LOC111091099"
"gene-LOC100686481|LOC100686481","LOC100686481"
"gene-LOC100686570|LOC100686570","LOC100686570"
"gene-LOC119864435|LOC119864435","LOC119864435"
"gene-LOC100686645|LOC100686645","LOC100686645"
"gene-LOC119864373|LOC119864373","LOC119864373"
"gene-LOC119864520|LOC119864520","LOC119864520"
"gene-LOC111091101|LOC111091101","LOC111091101"
"gene-LOC100686718|LOC100686718","LOC100686718"
"gene-LOC111091066|LOC111091066","LOC111091066"
"gene-LOC106560026|LOC106560026","LOC106560026"
"gene-LOC119864374|LOC119864374","LOC119864374"
"gene-PABPC4L|PABPC4L","PABPC4L"
"gene-TRNAV-UAC_1|TRNAV-UAC","TRNAV-UAC"
"gene-LOC100686885|LOC100686885","LOC100686885"
"gene-LOC100686965|LOC100686965","LOC100686965"
"gene-LOC608390|LOC608390","LOC608390"
"gene-LOC100687046|LOC100687046","LOC100687046"
"gene-PCDH10|PCDH10","PCDH10"
"gene-LOC106560045|LOC106560045","LOC106560045"
"gene-LOC119864509|LOC119864509","LOC119864509"
"gene-LOC476081|LOC476081","LOC476081"
"gene-LOC111091102|LOC111091102","LOC111091102"
"gene-LOC476082|LOC476082","LOC476082"
"gene-LOC119864376|LOC119864376","LOC119864376"
"gene-LOC119868841|LOC119868841","LOC119868841"
"gene-LOC111091103|LOC111091103","LOC111091103"
"gene-LOC476083|LOC476083","LOC476083"
"gene-LOC102157141|LOC102157141","LOC102157141"
"gene-LOC102157193|LOC102157193","LOC102157193"
"gene-LOC119864538|LOC119864538","LOC119864538"
"gene-LOC119864377|LOC119864377","LOC119864377"
"gene-LOC119870010|LOC119870010","LOC119870010"
"gene-LOC111091104|LOC111091104","LOC111091104"
"gene-C19H4orf33|C19H4orf33","C19H4orf33"
"gene-SCLT1|SCLT1","SCLT1"
"gene-LOC111091107|LOC111091107","LOC111091107"
"gene-JADE1|JADE1","JADE1"
"gene-LOC111091108|LOC111091108","LOC111091108"
"gene-LOC100682888|LOC100682888","LOC100682888"
"gene-LOC119864378|LOC119864378","LOC119864378"
"gene-LOC102151797|LOC102151797","LOC102151797"
"gene-LOC100683347|LOC100683347","LOC100683347"
"gene-PGRMC2|PGRMC2","PGRMC2"
"gene-LARP1B|LARP1B","LARP1B"
"gene-LOC119864536|LOC119864536","LOC119864536"
"gene-MFSD8|MFSD8","MFSD8"
"gene-ABHD18|ABHD18","ABHD18"
"gene-LOC102152609|LOC102152609","LOC102152609"
"gene-LOC119864527|LOC119864527","LOC119864527"
"gene-PLK4|PLK4","PLK4"
"gene-HSPA4L|HSPA4L","HSPA4L"
"gene-SLC25A31|SLC25A31","SLC25A31"
"gene-INTU|INTU","INTU"
"gene-LOC100687837|LOC100687837","LOC100687837"
"gene-LOC111091111|LOC111091111","LOC111091111"
"gene-LOC111091067|LOC111091067","LOC111091067"
"gene-MIR8857|MIR8857","MIR8857"
"gene-LOC119864528|LOC119864528","LOC119864528"
"gene-LOC100685412|LOC100685412","LOC100685412"
"gene-LOC106560036|LOC106560036","LOC106560036"
"gene-LOC119864517|LOC119864517","LOC119864517"
"gene-LOC111091110|LOC111091110","LOC111091110"
"gene-LOC100687982|LOC100687982","LOC100687982"
"gene-LOC111091109|LOC111091109","LOC111091109"
"gene-LOC119864437|LOC119864437","LOC119864437"
"gene-LOC483833|LOC483833","LOC483833"
"gene-LOC111091112|LOC111091112","LOC111091112"
"gene-LOC111091113|LOC111091113","LOC111091113"
"gene-LOC119864516|LOC119864516","LOC119864516"
"gene-FAT4|FAT4","FAT4"
"gene-LOC102153490|LOC102153490","LOC102153490"
"gene-TRNAG-UCC_2|TRNAG-UCC","TRNAG-UCC"
"gene-LOC102153534|LOC102153534","LOC102153534"
"gene-ANKRD50|ANKRD50","ANKRD50"
"gene-LOC119864379|LOC119864379","LOC119864379"
"gene-LOC111091114|LOC111091114","LOC111091114"
"gene-LOC111091115|LOC111091115","LOC111091115"
"gene-LOC608967|LOC608967","LOC608967"
"gene-LOC119864380|LOC119864380","LOC119864380"
"gene-LOC102153884|LOC102153884","LOC102153884"
"gene-LOC119864381|LOC119864381","LOC119864381"
"gene-LOC609048|LOC609048","LOC609048"
"gene-LOC119864439|LOC119864439","LOC119864439"
"gene-LOC111091116|LOC111091116","LOC111091116"
"gene-LOC119864438|LOC119864438","LOC119864438"
"gene-LOC119864382|LOC119864382","LOC119864382"
"gene-LOC111091049|LOC111091049","LOC111091049"
"gene-LOC119864440|LOC119864440","LOC119864440"
"gene-LOC111091070|LOC111091070","LOC111091070"
"gene-SPRY1|SPRY1","SPRY1"
"gene-SPATA5|SPATA5","SPATA5"
"gene-LOC102154288|LOC102154288","LOC102154288"
"gene-LOC111091117|LOC111091117","LOC111091117"
"gene-LOC102153350|LOC102153350","LOC102153350"
"gene-NUDT6|NUDT6","NUDT6"
"gene-FGF2|FGF2","FGF2"
"gene-BBS12|BBS12","BBS12"
"gene-LOC483842|LOC483842","LOC483842"
"gene-LOC119864547|LOC119864547","LOC119864547"
"gene-LOC111091119|LOC111091119","LOC111091119"
"gene-IL21|IL21","IL21"
"gene-LOC100688718|LOC100688718","LOC100688718"
"gene-LOC111091120|LOC111091120","LOC111091120"
"gene-ADAD1|ADAD1","ADAD1"
"gene-IL2|IL2","IL2"
"gene-KIAA1109|KIAA1109","KIAA1109"
"gene-LOC119864442|LOC119864442","LOC119864442"
"gene-LOC119864441|LOC119864441","LOC119864441"
"gene-LOC119864519|LOC119864519","LOC119864519"
"gene-LOC102155243|LOC102155243","LOC102155243"
"gene-TRPC3|TRPC3","TRPC3"
"gene-BBS7|BBS7","BBS7"
"gene-LOC111091122|LOC111091122","LOC111091122"
"gene-CCNA2|CCNA2","CCNA2"
"gene-EXOSC9|EXOSC9","EXOSC9"
"gene-SMIM43|SMIM43","SMIM43"
"gene-LOC119864443|LOC119864443","LOC119864443"
"gene-ANXA5|ANXA5","ANXA5"
"gene-QRFPR|QRFPR","QRFPR"
"gene-LOC102156162|LOC102156162","LOC102156162"
"gene-LOC111091123|LOC111091123","LOC111091123"
"gene-TNIP3|TNIP3","TNIP3"
"gene-LOC119864556|LOC119864556","LOC119864556"
"gene-LOC106560046|LOC106560046","LOC106560046"
"gene-NDNF|NDNF","NDNF"
"gene-PRDM5|PRDM5","PRDM5"
"gene-LOC119864546|LOC119864546","LOC119864546"
"gene-LOC119864444|LOC119864444","LOC119864444"
"gene-LOC100682601|LOC100682601","LOC100682601"
"gene-LOC119870000|LOC119870000","LOC119870000"
"gene-LOC102151762|LOC102151762","LOC102151762"
"gene-LOC102152069|LOC102152069","LOC102152069"
"gene-LOC102153876|LOC102153876","LOC102153876"
"gene-LOC102152885|LOC102152885","LOC102152885"
"gene-LOC100685507|LOC100685507","LOC100685507"
"gene-LOC609380|LOC609380","LOC609380"
"gene-LOC609397|LOC609397","LOC609397"
"gene-LOC100682828|LOC100682828","LOC100682828"
"gene-LOC100687250|LOC100687250","LOC100687250"
"gene-LOC100682905|LOC100682905","LOC100682905"
"gene-LOC111091126|LOC111091126","LOC111091126"
"gene-LOC106560029|LOC106560029","LOC106560029"
"gene-LOC102156811|LOC102156811","LOC102156811"
"gene-LOC102156891|LOC102156891","LOC102156891"
"gene-LOC609557|LOC609557","LOC609557"
"gene-LOC119864553|LOC119864553","LOC119864553"
"gene-LOC111091128|LOC111091128","LOC111091128"
"gene-LOC100687725|LOC100687725","LOC100687725"
"gene-LOC119864465|LOC119864465","LOC119864465"
"gene-ARHGEF4|ARHGEF4","ARHGEF4"
"gene-FAM168B|FAM168B","FAM168B"
"gene-PLEKHB2|PLEKHB2","PLEKHB2"
"gene-LOC102151183|LOC102151183","LOC102151183"
"gene-LOC111091129|LOC111091129","LOC111091129"
"gene-LOC100683328|LOC100683328","LOC100683328"
"gene-LOC483859|LOC483859","LOC483859"
"gene-LOC111091051|LOC111091051","LOC111091051"
"gene-LOC100683469|LOC100683469","LOC100683469"
"gene-LOC119864384|LOC119864384","LOC119864384"
"gene-LOC119864540|LOC119864540","LOC119864540"
"gene-LOC111091130|LOC111091130","LOC111091130"
"gene-LOC119864549|LOC119864549","LOC119864549"
"gene-LOC111091052|LOC111091052","LOC111091052"
"gene-LOC111091131|LOC111091131","LOC111091131"
"gene-LOC102151686|LOC102151686","LOC102151686"
"gene-LOC100683549|LOC100683549","LOC100683549"
"gene-LOC111090011|LOC111090011","LOC111090011"
"gene-HS6ST1|HS6ST1","HS6ST1"
"gene-UGGT1|UGGT1","UGGT1"
"gene-LOC119864466|LOC119864466","LOC119864466"
"gene-SAP130|SAP130","SAP130"
"gene-LOC119864511|LOC119864511","LOC119864511"
"gene-LOC100688377|LOC100688377","LOC100688377"
"gene-AMMECR1L|AMMECR1L","AMMECR1L"
"gene-POLR2D|POLR2D","POLR2D"
"gene-LOC111091134|LOC111091134","LOC111091134"
"gene-WDR33|WDR33","WDR33"
"gene-LOC119864552|LOC119864552","LOC119864552"
"gene-LOC102152487|LOC102152487","LOC102152487"
"gene-LOC102152424|LOC102152424","LOC102152424"
"gene-SFT2D3|SFT2D3","SFT2D3"
"gene-LIMS2|LIMS2","LIMS2"
"gene-GPR17|GPR17","GPR17"
"gene-MYO7B|MYO7B","MYO7B"
"gene-LOC102153237|LOC102153237","LOC102153237"
"gene-IWS1|IWS1","IWS1"
"gene-LOC100683078|LOC100683078","LOC100683078"
"gene-LOC111091053|LOC111091053","LOC111091053"
"gene-LOC100683158|LOC100683158","LOC100683158"
"gene-PROC|PROC","PROC"
"gene-LOC102153535|LOC102153535","LOC102153535"
"gene-LOC100688868|LOC100688868","LOC100688868"
"gene-MAP3K2|MAP3K2","MAP3K2"
"gene-ERCC3|ERCC3","ERCC3"
"gene-CYP27C1|CYP27C1","CYP27C1"
"gene-BIN1|BIN1","BIN1"
"gene-LOC119864469|LOC119864469","LOC119864469"
"gene-TEX51|TEX51","TEX51"
"gene-LOC111091054|LOC111091054","LOC111091054"
"gene-GYPC|GYPC","GYPC"
"gene-LOC100683571|LOC100683571","LOC100683571"
"gene-LOC609921|LOC609921","LOC609921"
"gene-LOC111091055|LOC111091055","LOC111091055"
"gene-LOC111091072|LOC111091072","LOC111091072"
"gene-LOC100683847|LOC100683847","LOC100683847"
"gene-LOC102155103|LOC102155103","LOC102155103"
"gene-LOC100684007|LOC100684007","LOC100684007"
"gene-CNTNAP5|CNTNAP5","CNTNAP5"
"gene-LOC102155223|LOC102155223","LOC102155223"
"gene-LOC119864470|LOC119864470","LOC119864470"
"gene-LOC102155172|LOC102155172","LOC102155172"
"gene-LOC102155172_1|LOC102155172","LOC102155172"
"gene-LOC111091136|LOC111091136","LOC111091136"
"gene-LOC100856552|LOC100856552","LOC100856552"
"gene-LOC100684149|LOC100684149","LOC100684149"
"gene-LOC100684217|LOC100684217","LOC100684217"
"gene-LOC111091056|LOC111091056","LOC111091056"
"gene-LOC111091137|LOC111091137","LOC111091137"
"gene-LOC111091140|LOC111091140","LOC111091140"
"gene-LOC111091139|LOC111091139","LOC111091139"
"gene-LOC111091138|LOC111091138","LOC111091138"
"gene-LOC100856628|LOC100856628","LOC100856628"
"gene-LOC102155343|LOC102155343","LOC102155343"
"gene-LOC119864385|LOC119864385","LOC119864385"
"gene-TSN|TSN","TSN"
"gene-LOC102155527|LOC102155527","LOC102155527"
"gene-NIFK|NIFK","NIFK"
"gene-LOC111091152|LOC111091152","LOC111091152"
"gene-LOC106560033|LOC106560033","LOC106560033"
"gene-LOC119864551|LOC119864551","LOC119864551"
"gene-CLASP1|CLASP1","CLASP1"
"gene-LOC111091142|LOC111091142","LOC111091142"
"gene-LOC119864513|LOC119864513","LOC119864513"
"gene-TFCP2L1|TFCP2L1","TFCP2L1"
"gene-LOC102156163|LOC102156163","LOC102156163"
"gene-LOC111091143|LOC111091143","LOC111091143"
"gene-GLI2|GLI2","GLI2"
"gene-LOC102156205|LOC102156205","LOC102156205"
"gene-LOC111091144|LOC111091144","LOC111091144"
"gene-LOC102156322|LOC102156322","LOC102156322"
"gene-LOC119864386|LOC119864386","LOC119864386"
"gene-LOC111091146|LOC111091146","LOC111091146"
"gene-LOC111091145|LOC111091145","LOC111091145"
"gene-LOC119864472|LOC119864472","LOC119864472"
"gene-LOC119864473|LOC119864473","LOC119864473"
"gene-LOC119864387|LOC119864387","LOC119864387"
"gene-LOC111091147|LOC111091147","LOC111091147"
"gene-LOC111091149|LOC111091149","LOC111091149"
"gene-LOC111091148|LOC111091148","LOC111091148"
"gene-INHBB|INHBB","INHBB"
"gene-RALB|RALB","RALB"
"gene-TMEM185B|TMEM185B","TMEM185B"
"gene-LOC119864388|LOC119864388","LOC119864388"
"gene-EPB41L5|EPB41L5","EPB41L5"
"gene-LOC100683127|LOC100683127","LOC100683127"
"gene-LOC102151709|LOC102151709","LOC102151709"
"gene-PTPN4|PTPN4","PTPN4"
"gene-CFAP221|CFAP221","CFAP221"
"gene-LOC119864532|LOC119864532","LOC119864532"
"gene-SCTR|SCTR","SCTR"
"gene-TMEM37|TMEM37","TMEM37"
"gene-DBI|DBI","DBI"
"gene-C19H2orf76|C19H2orf76","C19H2orf76"
"gene-STEAP3|STEAP3","STEAP3"
"gene-LOC111091151|LOC111091151","LOC111091151"
"gene-C1QL2|C1QL2","C1QL2"
"gene-LOC111091059|LOC111091059","LOC111091059"
"gene-MARCO|MARCO","MARCO"
"gene-EN1|EN1","EN1"
"gene-LOC476118|LOC476118","LOC476118"
"gene-LOC100683928|LOC100683928","LOC100683928"
"gene-LOC111091061|LOC111091061","LOC111091061"
"gene-LOC111091156|LOC111091156","LOC111091156"
"gene-LOC119864476|LOC119864476","LOC119864476"
"gene-LOC102151514|LOC102151514","LOC102151514"
"gene-LOC119864534|LOC119864534","LOC119864534"
"gene-LOC102151623|LOC102151623","LOC102151623"
"gene-INSIG2|INSIG2","INSIG2"
"gene-CCDC93|CCDC93","CCDC93"
"gene-LOC119864521|LOC119864521","LOC119864521"
"gene-LOC106560021|LOC106560021","LOC106560021"
"gene-DDX18|DDX18","DDX18"
"gene-LOC100685568|LOC100685568","LOC100685568"
"gene-LOC119864389|LOC119864389","LOC119864389"
"gene-LOC102152166|LOC102152166","LOC102152166"
"gene-LOC119864477|LOC119864477","LOC119864477"
"gene-LOC106560027|LOC106560027","LOC106560027"
"gene-LOC111091158|LOC111091158","LOC111091158"
"gene-LOC102152298|LOC102152298","LOC102152298"
"gene-LOC111091062|LOC111091062","LOC111091062"
"gene-LOC100684150|LOC100684150","LOC100684150"
"gene-LOC111091160|LOC111091160","LOC111091160"
"gene-DPP10|DPP10","DPP10"
"gene-LOC119864539|LOC119864539","LOC119864539"
"gene-DPP10_1|DPP10","DPP10"
"gene-LOC111091159|LOC111091159","LOC111091159"
"gene-LOC102152425|LOC102152425","LOC102152425"
"gene-LOC119869993|LOC119869993","LOC119869993"
"gene-LOC111091161|LOC111091161","LOC111091161"
"gene-LOC111091063|LOC111091063","LOC111091063"
"gene-LOC111091162|LOC111091162","LOC111091162"
"gene-LOC119864480|LOC119864480","LOC119864480"
"gene-LOC119864478|LOC119864478","LOC119864478"
"gene-LOC119864479|LOC119864479","LOC119864479"
"gene-LOC106560032|LOC106560032","LOC106560032"
"gene-LOC102152824|LOC102152824","LOC102152824"
"gene-ACTR3|ACTR3","ACTR3"
"gene-LOC119864481|LOC119864481","LOC119864481"
"gene-SLC35F5|SLC35F5","SLC35F5"
"gene-LOC119864482|LOC119864482","LOC119864482"
"gene-LOC119864483|LOC119864483","LOC119864483"
"gene-LOC119864390|LOC119864390","LOC119864390"
"gene-LOC111091064|LOC111091064","LOC111091064"
"gene-LOC111091165|LOC111091165","LOC111091165"
"gene-GPR39|GPR39","GPR39"
"gene-LOC111091166|LOC111091166","LOC111091166"
"gene-LOC102153215|LOC102153215","LOC102153215"
"gene-LYPD1|LYPD1","LYPD1"
"gene-NCKAP5|NCKAP5","NCKAP5"
"gene-LOC111091167|LOC111091167","LOC111091167"
"gene-LOC119864537|LOC119864537","LOC119864537"
"gene-LOC119864554|LOC119864554","LOC119864554"
"gene-LOC111091168|LOC111091168","LOC111091168"
"gene-LOC119864529|LOC119864529","LOC119864529"
"gene-LOC119864391|LOC119864391","LOC119864391"
"gene-LOC111091065|LOC111091065","LOC111091065"
"gene-MGAT5|MGAT5","MGAT5"
"gene-LOC119869985|LOC119869985","LOC119869985"
"gene-TMEM163|TMEM163","TMEM163"
"gene-ACMSD|ACMSD","ACMSD"
"gene-LOC119864363|LOC119864363","LOC119864363"
"gene-CCNT2|CCNT2","CCNT2"
"gene-MAP3K19|MAP3K19","MAP3K19"
"gene-RAB3GAP1|RAB3GAP1","RAB3GAP1"
"gene-ZRANB3|ZRANB3","ZRANB3"
"gene-LOC102154043|LOC102154043","LOC102154043"
"gene-LOC111091170|LOC111091170","LOC111091170"
"gene-LOC119864524|LOC119864524","LOC119864524"
"gene-LOC119864544|LOC119864544","LOC119864544"
"gene-R3HDM1|R3HDM1","R3HDM1"
"gene-MIR128-1|MIR128-1","MIR128-1"
"gene-LOC100684288|LOC100684288","LOC100684288"
"gene-UBXN4|UBXN4","UBXN4"
"gene-LCT|LCT","LCT"
"gene-MCM6|MCM6","MCM6"
"gene-LOC119864512|LOC119864512","LOC119864512"
"gene-DARS1|DARS1","DARS1"
"gene-LOC119863891|LOC119863891","LOC119863891"
"gene-LOC111091068|LOC111091068","LOC111091068"
"gene-LOC119864392|LOC119864392","LOC119864392"
"gene-LOC111091069|LOC111091069","LOC111091069"
"gene-LOC119864393|LOC119864393","LOC119864393"
"gene-LOC119864525|LOC119864525","LOC119864525"
"gene-LOC106560058|LOC106560058","LOC106560058"
"gene-LOC102154415|LOC102154415","LOC102154415"
"gene-THSD7B|THSD7B","THSD7B"
"gene-LOC111091174|LOC111091174","LOC111091174"
"gene-LOC102154499|LOC102154499","LOC102154499"
"gene-LOC111091153|LOC111091153","LOC111091153"
"gene-LOC119864486|LOC119864486","LOC119864486"
"gene-LOC119864485|LOC119864485","LOC119864485"
"gene-LOC111091175|LOC111091175","LOC111091175"
"gene-LOC111091176|LOC111091176","LOC111091176"
"gene-HNMT|HNMT","HNMT"
"gene-LOC119864487|LOC119864487","LOC119864487"
"gene-LOC119864518|LOC119864518","LOC119864518"
"gene-SPOPL|SPOPL","SPOPL"
"gene-LOC106560059|LOC106560059","LOC106560059"
"gene-NXPH2|NXPH2","NXPH2"
"gene-LOC119864394|LOC119864394","LOC119864394"
"gene-LOC111091177|LOC111091177","LOC111091177"
"gene-LOC102154919|LOC102154919","LOC102154919"
"gene-LOC111091073|LOC111091073","LOC111091073"
"gene-LOC111091178|LOC111091178","LOC111091178"
"gene-LOC111091179|LOC111091179","LOC111091179"
"gene-LOC100685144|LOC100685144","LOC100685144"
"gene-LOC119864395|LOC119864395","LOC119864395"
"gene-LOC119864396|LOC119864396","LOC119864396"
"gene-LRP1B|LRP1B","LRP1B"
"gene-LOC102154108|LOC102154108","LOC102154108"
"gene-LOC483905|LOC483905","LOC483905"
"gene-LOC100686544|LOC100686544","LOC100686544"
"gene-LOC111091181|LOC111091181","LOC111091181"
"gene-LOC106560052|LOC106560052","LOC106560052"
"gene-LOC119864523|LOC119864523","LOC119864523"
"gene-LOC119864510|LOC119864510","LOC119864510"
"gene-LOC100686457|LOC100686457","LOC100686457"
"gene-LOC111091182|LOC111091182","LOC111091182"
"gene-LOC119864514|LOC119864514","LOC119864514"
"gene-LOC119864488|LOC119864488","LOC119864488"
"gene-LOC119864531|LOC119864531","LOC119864531"
"gene-LOC119864543|LOC119864543","LOC119864543"
"gene-LOC119864397|LOC119864397","LOC119864397"
"gene-LOC119864398|LOC119864398","LOC119864398"
"gene-LOC111091183|LOC111091183","LOC111091183"
"gene-LOC111091074|LOC111091074","LOC111091074"
"gene-KYNU|KYNU","KYNU"
"gene-LOC111091185|LOC111091185","LOC111091185"
"gene-ARHGAP15|ARHGAP15","ARHGAP15"
"gene-LOC119864489|LOC119864489","LOC119864489"
"gene-LOC111091184|LOC111091184","LOC111091184"
"gene-GTDC1|GTDC1","GTDC1"
"gene-LOC111091186|LOC111091186","LOC111091186"
"gene-LOC102155824|LOC102155824","LOC102155824"
"gene-LOC119864490|LOC119864490","LOC119864490"
"gene-ZEB2|ZEB2","ZEB2"
"gene-LOC102156269|LOC102156269","LOC102156269"
"gene-LOC119864491|LOC119864491","LOC119864491"
"gene-LOC111091075|LOC111091075","LOC111091075"
"gene-LOC100855501|LOC100855501","LOC100855501"
"gene-LOC119864399|LOC119864399","LOC119864399"
"gene-LOC111091188|LOC111091188","LOC111091188"
"gene-LOC100688034|LOC100688034","LOC100688034"
"gene-LOC111091189|LOC111091189","LOC111091189"
"gene-LOC111091190|LOC111091190","LOC111091190"
"gene-LOC119864400|LOC119864400","LOC119864400"
"gene-LOC111091192|LOC111091192","LOC111091192"
"gene-LOC119864493|LOC119864493","LOC119864493"
"gene-LOC100685842|LOC100685842","LOC100685842"
"gene-LOC119870002|LOC119870002","LOC119870002"
"gene-LOC111091191|LOC111091191","LOC111091191"
"gene-LOC111091193|LOC111091193","LOC111091193"
"gene-LOC111091194|LOC111091194","LOC111091194"
"gene-LOC119864494|LOC119864494","LOC119864494"
"gene-LOC102156621|LOC102156621","LOC102156621"
"gene-LOC119864401|LOC119864401","LOC119864401"
"gene-LOC111091077|LOC111091077","LOC111091077"
"gene-LOC119864541|LOC119864541","LOC119864541"
"gene-LOC111091078|LOC111091078","LOC111091078"
"gene-LOC119864402|LOC119864402","LOC119864402"
"gene-LOC102156728|LOC102156728","LOC102156728"
"gene-LOC102156780|LOC102156780","LOC102156780"
"gene-LOC119864403|LOC119864403","LOC119864403"
"gene-LOC111091079|LOC111091079","LOC111091079"
"gene-LOC119864557|LOC119864557","LOC119864557"
"gene-LOC111091196|LOC111091196","LOC111091196"
"gene-LOC102156837|LOC102156837","LOC102156837"
"gene-LOC119864495|LOC119864495","LOC119864495"
"gene-LOC102156892|LOC102156892","LOC102156892"
"gene-LOC111091082|LOC111091082","LOC111091082"
"gene-LOC111091197|LOC111091197","LOC111091197"
"gene-LOC106560057|LOC106560057","LOC106560057"
"gene-ACVR2A|ACVR2A","ACVR2A"
"gene-ORC4|ORC4","ORC4"
"gene-LOC102154192|LOC102154192","LOC102154192"
"gene-LOC119864497|LOC119864497","LOC119864497"
"gene-LOC111091199|LOC111091199","LOC111091199"
"gene-MBD5|MBD5","MBD5"
"gene-LOC608154|LOC608154","LOC608154"
"gene-LOC111091200|LOC111091200","LOC111091200"
"gene-LOC119864405|LOC119864405","LOC119864405"
"gene-EPC2|EPC2","EPC2"
"gene-LOC119864530|LOC119864530","LOC119864530"
"gene-LOC102151798|LOC102151798","LOC102151798"
"gene-KIF5C|KIF5C","KIF5C"
"gene-LOC111091201|LOC111091201","LOC111091201"
"gene-LOC119864365|LOC119864365","LOC119864365"
"gene-LYPD6B|LYPD6B","LYPD6B"
"gene-LYPD6|LYPD6","LYPD6"
"gene-LOC119864406|LOC119864406","LOC119864406"
"gene-MMADHC|MMADHC","MMADHC"
"gene-LOC100686935|LOC100686935","LOC100686935"
"gene-LOC102152585|LOC102152585","LOC102152585"
"gene-LOC119864499|LOC119864499","LOC119864499"
"gene-LOC111091083|LOC111091083","LOC111091083"
"gene-RND3|RND3","RND3"
"gene-LOC119864545|LOC119864545","LOC119864545"
"gene-LOC119864407|LOC119864407","LOC119864407"
"gene-LOC119864409|LOC119864409","LOC119864409"
"gene-LOC100687327|LOC100687327","LOC100687327"
"gene-LOC119864410|LOC119864410","LOC119864410"
"gene-LOC100687407|LOC100687407","LOC100687407"
"gene-LOC106560064|LOC106560064","LOC106560064"
"gene-LOC102152847|LOC102152847","LOC102152847"
"gene-NMI|NMI","NMI"
"gene-LOC111091205|LOC111091205","LOC111091205"
"gene-LOC119864411|LOC119864411","LOC119864411"
"gene-LOC102153053|LOC102153053","LOC102153053"
"gene-TNFAIP6|TNFAIP6","TNFAIP6"
"gene-LOC102153280|LOC102153280","LOC102153280"
"gene-RIF1|RIF1","RIF1"
"gene-LOC119869999|LOC119869999","LOC119869999"
"gene-NEB|NEB","NEB"
"gene-LOC119870005|LOC119870005","LOC119870005"
"gene-ZNF197|ZNF197","ZNF197"
"gene-ZNF660|ZNF660","ZNF660"
"gene-ZNF35|ZNF35","ZNF35"
"gene-LOC102153469|LOC102153469","LOC102153469"
"gene-LOC100688116|LOC100688116","LOC100688116"
"gene-SLC41A3|SLC41A3","SLC41A3"
"gene-ALDH1L1|ALDH1L1","ALDH1L1"
"gene-LOC100688265|LOC100688265","LOC100688265"
"gene-KLF15|KLF15","KLF15"
"gene-LOC111091217|LOC111091217","LOC111091217"
"gene-CFAP100|CFAP100","CFAP100"
"gene-ZXDC|ZXDC","ZXDC"
"gene-UROC1|UROC1","UROC1"
"gene-CHST13|CHST13","CHST13"
"gene-C20H3orf22|C20H3orf22","C20H3orf22"
"gene-TXNRD3|TXNRD3","TXNRD3"
"gene-LOC102151359|LOC102151359","LOC102151359"
"gene-LOC119864564|LOC119864564","LOC119864564"
"gene-CHCHD6|CHCHD6","CHCHD6"
"gene-LOC106560085|LOC106560085","LOC106560085"
"gene-LOC102152377|LOC102152377","LOC102152377"
"gene-PLXNA1|PLXNA1","PLXNA1"
"gene-LOC111091218|LOC111091218","LOC111091218"
"gene-LOC111091423|LOC111091423","LOC111091423"
"gene-LOC106560069|LOC106560069","LOC106560069"
"gene-PRR20G|PRR20G","PRR20G"
